customer_key,channel_name,niche_term,orders_count,total_spend
"6de866682a749e61c291339c58c91b6af3501c9e8322c7a74ed34a1bc31fa2d5","Online Web","Francia",1,"419.97"
"6de866682a749e61c291339c58c91b6af3501c9e8322c7a74ed34a1bc31fa2d5","Other Channels","Brasil",1,"127.00"
"6de866682a749e61c291339c58c91b6af3501c9e8322c7a74ed34a1bc31fa2d5","Other Channels","Francia",1,"419.97"
"6df29a33b51811706f89f3f484a2fb8c2decd57905bd207e93028072dd1d3a3f","Manual Admin","Argentina",2,"369.95"
"6df29a33b51811706f89f3f484a2fb8c2decd57905bd207e93028072dd1d3a3f","Manual Admin","Boca Juniors",1,"539.96"
"6df29a33b51811706f89f3f484a2fb8c2decd57905bd207e93028072dd1d3a3f","Manual Admin","Juventus",1,"49.99"
"6e02a5b2ca808008f7e853263cf7747266788b5846e25060ef71328c1a89a166","Online Web","Oriente Petrolero",3,"499.94"
"6e0a39fed9e90229a93486f94da339d2dfa468c1da2abf8d793363cdd5377081","Online Web","Oriente Petrolero",2,"514.99"
"6e0a39fed9e90229a93486f94da339d2dfa468c1da2abf8d793363cdd5377081","Other Channels","Oriente Petrolero",1,"65.00"
"6e29d005d91c93fd11753df50024b329cc4196d720e2db3268cc12da8ae8cb05","Manual Admin","Oriente Petrolero",1,"779.94"
"6e339ec32de033d38f9c861b315ba7294edaaf707a1935bc908949282cf2f9cb","Manual Admin","Liverpool",1,"1828.89"
"6e339ec32de033d38f9c861b315ba7294edaaf707a1935bc908949282cf2f9cb","Other Channels","Liverpool",4,"2949.99"
"6e643671073daf2413f1a4fbaaa1e63a00d6f95b7adf0041f456a5afc49fa765","Other Channels","Oriente Petrolero",1,"879.96"
"6e7026bc775d8210d7921bac0dd10bf1d6e9495262b48dcf47668279e0260ddd","Online Web","Oriente Petrolero",1,"934.99"
"6e880b69e34699c2094d4136ddc471dcd8d20aa147bafbe0b24e39fa9b0de41d","Online Web","Italia",1,"59.99"
"6e880b69e34699c2094d4136ddc471dcd8d20aa147bafbe0b24e39fa9b0de41d","Online Web","Oriente Petrolero",1,"839.93"
"6e880b69e34699c2094d4136ddc471dcd8d20aa147bafbe0b24e39fa9b0de41d","Point of Sale","Italia",1,"59.99"
"6e880b69e34699c2094d4136ddc471dcd8d20aa147bafbe0b24e39fa9b0de41d","Point of Sale","Oriente Petrolero",1,"839.93"
"6e924f92dfbcae99ac5d847fbe3ed8cfe3737f7078bcd12a49d16c97e9f956ea","Online Web","Oriente Petrolero",1,"479.96"
"6eb721fb95c1d3db3b57366177f5dafecf13f45fd80e5b16212d52bf62c51374","Other Channels","Oriente Petrolero",1,"628.00"
"6ec3b5c231fae752f71a678ab2bc6af88dc67a0c40fd6be8df3a747b9de97f8d","Online Web","Formula 1",1,"1146.54"
"6ec670a2a024f5a44672c8f0244e79db135fd782a2f19562ac29467fb887a9ad","Other Channels","Formula 1",1,"3019.81"
"6ec670a2a024f5a44672c8f0244e79db135fd782a2f19562ac29467fb887a9ad","Other Channels","Other Trends",1,"959.94"
"6ec7e8fc4419b390f99a7f5af2d17f78c37225ed2c4a9e38b8017f0d85003cce","Online Web","Oriente Petrolero",1,"59.99"
"6ef3388ffc2b017408aca53b1a948f530e17cff7436f3e96b74182b83bd07361","Manual Admin","Oriente Petrolero",2,"295.99"
"6f2551f1dfa321027118175697f596a6a0e97f2701770c491f70194d9676c728","Online Web","Formula 1",1,"690.00"
"6f33879a81fd420796619a3330a3b0ed5eb3f698da4f2927058dbc8c44f8dbfa","Manual Admin","Daddy Yankee",1,"629.94"
"6f3e69a9d69902558856bd0ca590e2f0f4c1a3a5dd571b7d908ea54bc51fa833","Other Channels","Tenis",1,"69.99"
"6f5516d22a200e7a7b01e8e935cec4d81e88d607ca60daba1d5661d483de1333","Online Web","Oriente Petrolero",1,"35.00"
"6f63428b385a0b018a96c025e26335530d43173c12665169868e3cdc439f213f","Online Web","Oriente Petrolero",1,"1304.92"
"6f68479e0c5702e4d3188acbb4cde5d0fd9c157862312b17e81f8d2f781ec148","Online Web","Argentina",1,"1019.00"
"6f68479e0c5702e4d3188acbb4cde5d0fd9c157862312b17e81f8d2f781ec148","Online Web","Oriente Petrolero",1,"839.93"
"6f68479e0c5702e4d3188acbb4cde5d0fd9c157862312b17e81f8d2f781ec148","Online Web","PSG",1,"1200.00"
"6f68479e0c5702e4d3188acbb4cde5d0fd9c157862312b17e81f8d2f781ec148","Point of Sale","Argentina",1,"1019.00"
"6f68479e0c5702e4d3188acbb4cde5d0fd9c157862312b17e81f8d2f781ec148","Point of Sale","Oriente Petrolero",1,"839.93"
"6f68479e0c5702e4d3188acbb4cde5d0fd9c157862312b17e81f8d2f781ec148","Point of Sale","PSG",1,"1200.00"
"6f6c3f1f2d495c377ec6b8b70b6c572f8f3177e18a86c9e36a84648286cf37aa","Online Web","Oriente Petrolero",1,"39.99"
"6f71dc893862f3e521dae9e1e2514906d37f669b9ef5d889d3cc1ee155bc37bc","Online Web","Oriente Petrolero",1,"139.98"
"6f9c3b033905677fedb8b07eccf724e39e975c1f29ce6436185a34df85dd83a7","Other Channels","Oriente Petrolero",1,"89.99"
"6f9ef5fa6210b88893afc57d3d6cc5433f287d2c1b80127d65f1488923dc9e0c","Online Web","Manchester United",1,"939.93"
"6fb127a5de9b17938ba379ac02a948b30d4875ec6b8f3901ea1cefd2b25ccc61","Online Web","Juventus",1,"197.00"
"6fe6b5e8bb96129eae431b3b032a74f5bd2b1fca0c39de0f764f1a435892ddf6","Online Web","Oriente Petrolero",1,"69.99"
"6ff0d543b549b7af39085c6f2b7e1fd1b64723a005524c546cd0744ac5b3cb2c","Manual Admin","Formula 1",1,"1434.91"
"6ffaa39dc5cf7a653987f8bc6927e77305bece04ec08f43b5173ffcc39a0de71","Manual Admin","Formula 1",1,"299.97"
"7014dfe0175ed171c3a30d95228d53f162f98a5f2307717811fdad33535e6eda","Online Web","Oriente Petrolero",1,"1488.00"
"701599af718de553d65a80b38c83bbf343f0881cdfb625e1bebdb30b9ff87c01","Manual Admin","Apparel",1,"69.99"
"701599af718de553d65a80b38c83bbf343f0881cdfb625e1bebdb30b9ff87c01","Manual Admin","Boca Juniors",1,"69.99"
"701599af718de553d65a80b38c83bbf343f0881cdfb625e1bebdb30b9ff87c01","Manual Admin","Oriente Petrolero",1,"279.96"
"704864fd527e8284a1ae73ad4ff1fcfa6352ef56c06c8a743a6e54b6678de39f","Online Web","Oriente Petrolero",1,"1299.95"
"7061e5acf58db413774a3d95de234c32233f58998852c76bc5a6b183c4271239","Online Web","Oriente Petrolero",1,"89.99"
"708750be6c51a21b2c1ec41d91d90aa6571d5a4940460f59237326fd483c31da","Online Web","Oriente Petrolero",1,"1999.80"
"708a168b6a07fcd4a2b1845e5a86ca880d4e3db9f8dda06668f8105105db294a","Online Web","Oriente Petrolero",1,"669.93"
"70961020e0a8dac303e5031ca7fe8d2193008ed38e4b21a2c34439f6a960bfe1","Online Web","Boca Juniors",1,"219.99"
"70961020e0a8dac303e5031ca7fe8d2193008ed38e4b21a2c34439f6a960bfe1","Online Web","Oriente Petrolero",1,"749.95"
"70961020e0a8dac303e5031ca7fe8d2193008ed38e4b21a2c34439f6a960bfe1","Other Channels","Boca Juniors",1,"219.99"
"70961020e0a8dac303e5031ca7fe8d2193008ed38e4b21a2c34439f6a960bfe1","Other Channels","Oriente Petrolero",1,"749.95"
"70c5e322e103ff0691d2a97475ecd2cf913b9060a1133bbfda7c721e4c118b43","Manual Admin","Formula 1",1,"1527.96"
"70ce1e35fe201e732e76222499d6dea57be6b35eb4cdb8b6114cbea24fe1e475","Manual Admin","Formula 1",1,"799.95"
"70dc0f174e14c7ea4dbc646ce07f7e49a55e5dc4bfdcfc77c6b11213c4351a5e","Online Web","Oriente Petrolero",1,"60.00"
"7112d789cbcfd31d3120c3759f5c9cf53fa9392849bc8807157a0bca9f1e7944","Manual Admin","Oriente Petrolero",1,"1184.00"
"7112d789cbcfd31d3120c3759f5c9cf53fa9392849bc8807157a0bca9f1e7944","Online Web","Oriente Petrolero",1,"299.91"
"7131f3ff77c3c4f06b73ce9d7610a5be6aec64c19396a6a5ed50c662cfe032af","Manual Admin","PSG",1,"690.00"
"7131f3ff77c3c4f06b73ce9d7610a5be6aec64c19396a6a5ed50c662cfe032af","Other Channels","PSG",1,"909.93"
"71422e18023a9ef920e6855f76267a3b442274f8a66ff3abfe503c9c0717071c","Online Web","Oriente Petrolero",1,"549.89"
"715d9bba2529f4fff442eb85429a9e3057e666a4f955b85d71fc32c77cf5229d","Other Channels","Oriente Petrolero",1,"139.98"
"7165ee406d679ad20006e32d951c95b939a606c705158dfd409203c1df34af38","Online Web","Oriente Petrolero",1,"119.98"
"719cc34929ffd07ba8a2022a4d7cb6c10acf68b424bd2f69ba9ebf1987afbe0a","Online Web","Tenis",1,"1374.00"
"71f140c7c92bcf4751bca67446211105319c24ee5ab07d8b456e0c5b86d409f2","Manual Admin","Formula 1",2,"1069.92"
"72008e52fe44e0362eebdfc4c81f3af9a88fb1c208e896629f51320c924b40d3","Manual Admin","Oriente Petrolero",1,"959.92"
"723d2a07660060b8981b94ca9b36d7d9e87e24bcc3bd085d446311d77949a9df","Manual Admin","Formula 1",1,"59.99"
"725984aace4dc57f4f6cdbd8bf124d3e2f3d981ce9b96a19766e518e98df796a","Online Web","Oriente Petrolero",1,"2039.88"
"72694698379b77cb9b075e05cc7e35a7f176b455bde553cf035b7c3005f8a76c","Manual Admin","Formula 1",1,"899.94"
"726c9234bb6eaad145a9c380063ad199d8131c8aa9611e19efcdbc66fb8b13a9","Online Web","Oriente Petrolero",1,"59.99"
"727aa3ca95950e1831cbf3cc266894fbb00bb0be1d6a0b519e71089137e05601","Online Web","Oriente Petrolero",1,"95.00"
"729deaead0fc411973f7865675adc7c5667c59e737ee77e303dd24367979599d","Online Web","Oriente Petrolero",1,"90.00"
"729deaead0fc411973f7865675adc7c5667c59e737ee77e303dd24367979599d","Other Channels","Oriente Petrolero",1,"479.88"
"72b35474945802d033123311e267f12fd25dd81d08baa7a951fc6a72f397e5b9","Manual Admin","Formula 1",1,"909.93"
"72ba4cddcb2c4cad9a3b628880cbaceb782b3434f713ef6b768ad0faed2c5e1e","Online Web","Oriente Petrolero",1,"685.00"
"72ba779d668f53fac773244a2614b5f03e5feb67a7866a499e331174ec0e8865","Manual Admin","Barcelona",1,"54.99"
"72bec23a140674a023a283b9a6b7da5c2ae9fda43b7b1418fce5917d55d90c58","Online Web","Oriente Petrolero",1,"339.98"
"72e9639737de78ba3d1b60cd113cfc58ab1c4149547f9af18011c9859acce4fd","Online Web","Oriente Petrolero",1,"589.96"
"72f9dd4683e82645bc21cded8b9a857752514047d84366f7e3650d67d6bc2148","Online Web","Oriente Petrolero",1,"239.96"
"73044ed3f48333e68fc1cfa452e005282d437621bdbedfad42afe274c22aca39","Manual Admin","Manchester United",1,"319.98"
"731c03f9334f5ca9922996a092eca37005d16172fb3d16a15710812fad6e1920","Manual Admin","Chelsea",1,"59.99"
"731c03f9334f5ca9922996a092eca37005d16172fb3d16a15710812fad6e1920","Manual Admin","Oriente Petrolero",1,"65.00"
"731c03f9334f5ca9922996a092eca37005d16172fb3d16a15710812fad6e1920","Point of Sale","Chelsea",1,"59.99"
"731c03f9334f5ca9922996a092eca37005d16172fb3d16a15710812fad6e1920","Point of Sale","Oriente Petrolero",1,"65.00"
"7363955e07188577106ea5bf2c96794be9f5febe1938c186a6601561ebf623b8","Online Web","Oriente Petrolero",1,"39.99"
"73787f0653e9108896d79a289383a40d910691ba713c8baae8bbc05380c9c05e","Manual Admin","River Plate",1,"137.00"
"7379809c4cc27af1c05106bc4bede3566165d77cacc1b77c8ec3a3ab1b53660d","Manual Admin","Formula 1",1,"174.99"
"73c88e0392e546b49d7dcdac2d7b81156dc17cb800b9fe98c2d1b4148491687a","Online Web","Oriente Petrolero",1,"471.00"
"73e40ebb658e25b65adf2d6e37947ccbacb5472d2de4201a8347b2a4bd7b1db2","Manual Admin","Argentina",1,"39.99"
"73e40ebb658e25b65adf2d6e37947ccbacb5472d2de4201a8347b2a4bd7b1db2","Manual Admin","Francia",1,"39.99"
"73e40ebb658e25b65adf2d6e37947ccbacb5472d2de4201a8347b2a4bd7b1db2","Manual Admin","Italia",1,"39.99"
"73eaf8c4f0d7a30c1b9a11c77df46d9ba327d47999ce32f1bb150e3dba83b97a","Online Web","Apparel",1,"129.99"
"73eaf8c4f0d7a30c1b9a11c77df46d9ba327d47999ce32f1bb150e3dba83b97a","Online Web","Oriente Petrolero",1,"1299.90"
"73eaf8c4f0d7a30c1b9a11c77df46d9ba327d47999ce32f1bb150e3dba83b97a","Online Web","River Plate",1,"129.99"
"7419d128b8fff24e1a3035b1bbe8a051989fb270f40ddf6ed63a6dbc8e8e1001","Other Channels","Real Madrid",1,"975.00"
"7428b184b077b502529139b644d89771abbf2e4dd1ccc1593dad3f6256a34066","Online Web","Oriente Petrolero",1,"979.93"
"742c49e2c0bb5e5328712a5df3541e22c6c7a207b4d380b42e301c665942049b","Manual Admin","Daddy Yankee",1,"419.94"
"744dd7cbe0907fa9a379a6ac657f375d2a856a8befb66e279ac8dc04cb0680f9","Manual Admin","Oriente Petrolero",1,"219.95"
"74826a8c69f1f474686fc3b8422e2f2662137e5752f796ca80fdbf936de09e5d","Online Web","Oriente Petrolero",1,"1889.93"
"74851aee3e9ff43946d82a268d66313724b6f7a770ed5b869594650c7057d994","Online Web","Oriente Petrolero",1,"60.00"
"749c29dd8197ea3df9f7460e06e49ffa4ce6d38d033e01d985f53a20593bdc12","Manual Admin","Oriente Petrolero",1,"909.93"
"749d666d7df64305949cfc95aed008ca5e513a7af5ac21c53a5528a3ee9907c2","Point of Sale","Oriente Petrolero",1,"59.99"
"749d862fa05cc264702c51ec2c5109a87ef7aadca6e6b8164894dcb7a72a3bce","Online Web","PSG",3,"2704.81"
"74c9fc96fd0f0dbc76d1cae9b87036608442ba532870e765448aebce7b9dd9bc","Online Web","Oriente Petrolero",1,"49.99"
"74ce1a380186b11e183639a5d75f18b9de41208b5f0f6442eb057435a04ed2e6","Online Web","Liverpool",1,"564.99"
"74e8153f0673f8443d8b1a09568bdbe5be0dad34e6e309a573dc3632392cd05b","Manual Admin","Apparel",1,"259.98"
"74e8153f0673f8443d8b1a09568bdbe5be0dad34e6e309a573dc3632392cd05b","Manual Admin","Italia",1,"259.98"
"74e8153f0673f8443d8b1a09568bdbe5be0dad34e6e309a573dc3632392cd05b","Manual Admin","Oriente Petrolero",1,"6119.48"
"74e8153f0673f8443d8b1a09568bdbe5be0dad34e6e309a573dc3632392cd05b","Manual Admin","River Plate",1,"359.94"
"74f92837a7b2768f2043e23f06f88db6cf39cedc4c7f5ebd53b0fb8ee51225b8","Online Web","Liverpool",1,"319.98"
"74f92837a7b2768f2043e23f06f88db6cf39cedc4c7f5ebd53b0fb8ee51225b8","Online Web","Oriente Petrolero",5,"1799.84"
"74f92837a7b2768f2043e23f06f88db6cf39cedc4c7f5ebd53b0fb8ee51225b8","Online Web","Real Madrid",1,"765.00"
"74f92837a7b2768f2043e23f06f88db6cf39cedc4c7f5ebd53b0fb8ee51225b8","Point of Sale","Liverpool",1,"319.98"
"74f92837a7b2768f2043e23f06f88db6cf39cedc4c7f5ebd53b0fb8ee51225b8","Point of Sale","Oriente Petrolero",1,"59.99"
"74f92837a7b2768f2043e23f06f88db6cf39cedc4c7f5ebd53b0fb8ee51225b8","Point of Sale","Real Madrid",1,"765.00"
"75089d85afe6004fd31f4fef7a7e36942769fe8bcc4c34b7369e58a07d3dad6f","Manual Admin","PSG",1,"699.95"
"750941f03dae6ea9f3dcfceb134f7e5d21b502b7d7f9b97d23bcb017a95cb4fb","Other Channels","Oriente Petrolero",1,"69.99"
"750bad0532c22539c99ce80d2c039f6eb1fe1009929a86d478862cd608fcc556","Other Channels","Juventus",1,"59.99"
"750bad0532c22539c99ce80d2c039f6eb1fe1009929a86d478862cd608fcc556","Other Channels","Oriente Petrolero",1,"639.96"
"750bad0532c22539c99ce80d2c039f6eb1fe1009929a86d478862cd608fcc556","Point of Sale","Juventus",1,"59.99"
"750bad0532c22539c99ce80d2c039f6eb1fe1009929a86d478862cd608fcc556","Point of Sale","Oriente Petrolero",1,"639.96"
"7514027b1e5c47e60236c9988e874da730e6266ec68e3d635aaae4ea37c56094","Other Channels","Chelsea",1,"59.99"
"7529aef06dfb1d88406ab6587b8162d245efe1ba1799ab1cba3a69e9dfa91d53","Other Channels","Manchester United",1,"29.99"
"7529aef06dfb1d88406ab6587b8162d245efe1ba1799ab1cba3a69e9dfa91d53","Other Channels","Real Madrid",1,"588.00"
"7575922caadad696eccbf1c102a4741079558feef65e63fcd10dd9f2b061ee52","Online Web","Oriente Petrolero",1,"467.96"
"759e0291a6f53c909334e96697566425cac750311097e84d54532c229189f80c","Online Web","Alemania",1,"429.00"
"759e0291a6f53c909334e96697566425cac750311097e84d54532c229189f80c","Online Web","Argentina",1,"274.00"
"759e0291a6f53c909334e96697566425cac750311097e84d54532c229189f80c","Online Web","Brasil",1,"254.00"
"759e0291a6f53c909334e96697566425cac750311097e84d54532c229189f80c","Online Web","Croacia",1,"259.98"
"759e0291a6f53c909334e96697566425cac750311097e84d54532c229189f80c","Online Web","Holanda",1,"419.97"
"759e0291a6f53c909334e96697566425cac750311097e84d54532c229189f80c","Online Web","Portugal",1,"137.00"
"75c195840d4b180b8d82f633b76fcde9a06231235ba2ea7bbb572549e74848ef","Manual Admin","BTS",1,"139.99"
"75ccf80407c09d1651f0bb4c70ccac9221951ead8b0b8788e248ecbe9ecc771e","Manual Admin","Oriente Petrolero",1,"2519.76"
"75ea62b8f792e1385fdf0b9c9f7143fae158b27959221020b4018550b9ef6cbe","Online Web","Oriente Petrolero",1,"99.98"
"76052206b2c69e6bfcf999987725746f93571ca6f6132713235c51dd99451b59","Online Web","Oriente Petrolero",1,"599.94"
"76354f3417069ee06bb65590a18a71e0f6db51835fa2895204616ed596a2d3f2","Manual Admin","Oriente Petrolero",1,"119.98"
"763f1285a0d5c7823b62b18bb0b263a120b53f4d1b6f54d3a1df9e2e327d02d6","Online Web","Juventus",1,"449.94"
"763f1285a0d5c7823b62b18bb0b263a120b53f4d1b6f54d3a1df9e2e327d02d6","Online Web","Oriente Petrolero",1,"2399.74"
"763fba0be57c70dc218babb49ed695ffe53d0b6cadbbc3b325d2f0699f9c893d","Manual Admin","Tenis",1,"389.97"
"76666bec42df6c34998f8b386a2179d01d49f99b79914d885053bf0b2a54df0a","Online Web","Oriente Petrolero",1,"629.95"
"76b6b4179ecccd60fccc4f037c6d19886f5df4781fec9e82ffecf155a36e3845","Other Channels","Oriente Petrolero",1,"69.99"
"76cdc481cc539189e0ef6f7e9d4a9faefdebb1248f7f9ab9ce519f6bef4992d2","Other Channels","Oriente Petrolero",1,"779.94"
"76d45fee2d413a8bc464deadafaa98a20f5d2d96d6d382e0321ca3ec481412ab","Online Web","Oriente Petrolero",1,"519.96"
"771aacd2b841aea27db0eb2efb5e4ce427c2e1187ba60767988c53fcb10db586","Point of Sale","Francia",1,"135.00"
"771aacd2b841aea27db0eb2efb5e4ce427c2e1187ba60767988c53fcb10db586","Point of Sale","Juventus",1,"169.99"
"774b5ecfaf82fd008b5bf5831beeeda98b5846ff7620023678e0a25b552efc8b","Point of Sale","Chelsea",1,"49.99"
"774b5ecfaf82fd008b5bf5831beeeda98b5846ff7620023678e0a25b552efc8b","Point of Sale","Manchester United",1,"749.95"
"774b5ecfaf82fd008b5bf5831beeeda98b5846ff7620023678e0a25b552efc8b","Point of Sale","Oriente Petrolero",1,"779.94"
"774b5ecfaf82fd008b5bf5831beeeda98b5846ff7620023678e0a25b552efc8b","Point of Sale","PSG",1,"1504.94"
"774b5ecfaf82fd008b5bf5831beeeda98b5846ff7620023678e0a25b552efc8b","Point of Sale","Real Madrid",1,"49.99"
"77763be81da233adcee6331fab4e68f5a69790d1c4b2f35189cad5765d4a9d13","Manual Admin","Formula 1",1,"69.99"
"779a01c05c9e40d2c1c8d35469c6c6f9fbd57d044a64386d90d0604daec24f32","Manual Admin","Oriente Petrolero",1,"75.00"
"77cc1a81849299f9d9f69fd1a5afe9f7eff47088628dcaa3412fb87c7a14bb7e","Online Web","Formula 1",1,"719.94"
"77cc1a81849299f9d9f69fd1a5afe9f7eff47088628dcaa3412fb87c7a14bb7e","Other Channels","Formula 1",1,"823.94"
"77ea0a676dfa1701fce0fabe530857507f8909161ac55ab341e8c6aa1e332f42","Online Web","Formula 1",1,"69.99"
"77f711a3282272d65dee711ac1b069df4b645c2cdbac24cf7abeeacc7857ee71","Online Web","Oriente Petrolero",1,"239.96"
"77fe90caa73243eeeae7247375349948d41be4f827f7da5d75a8847468e684e4","Manual Admin","Oriente Petrolero",1,"1999.80"
"785c73a7642856235e61270e53e72c756f9e87ca3f63173d2943c96df04a1492","Online Web","Oriente Petrolero",2,"2359.85"
"78740fa7548dc3dd010a46e5be7ecc685b3f3bf1385910b23a70309b98a70eef","Manual Admin","Daddy Yankee",1,"2999.80"
"78740fa7548dc3dd010a46e5be7ecc685b3f3bf1385910b23a70309b98a70eef","Manual Admin","Oriente Petrolero",1,"1199.88"
"7880bf75e7e0c0c62ba066c19b9aa2fdcfb0488a1c85bef1c06dfc04fd6d0d2d","Manual Admin","Formula 1",1,"59.99"
"7886aee5e537211cf2e65eccd7e00830bb3f8c908fc79dd0785b9fd8166d3eea","Manual Admin","Formula 1",1,"59.99"
"7886aee5e537211cf2e65eccd7e00830bb3f8c908fc79dd0785b9fd8166d3eea","Manual Admin","Tenis",1,"270.00"
"788f6842d4dfa1e4520daedd1d46f5e6ea394a403b9cfd759c14bf658de47b28","Online Web","Oriente Petrolero",1,"479.92"
"78a4cb25c333a08cc03f1cb2cdd2b9bd5e8bed2dbf09db85f07061d186d6c36d","Online Web","Oriente Petrolero",1,"199.99"
"78d60a164dd4cce06c9605733c3791fcc0ee96dab76dd932e58d96c3f38dc308","Online Web","Oriente Petrolero",1,"134.99"
"78e53b34ce4a3ced473be148ffd95fab53fefd4046025a3001d19ed540579f80","Online Web","Oriente Petrolero",1,"199.96"
"78ef61efc5f27ad2da63dd4f1934b7d50b8a2ed656160c1a774e2ef798a5e77f","Online Web","Oriente Petrolero",3,"2364.90"
"790eebf4995d6f4cbd0cc10c5344cff080bc641ab058d168f1db4e4e2a74b5b3","Manual Admin","Formula 1",1,"119.98"
"7912578e4a90a4fb9c0eeff86a400b18cf966264b6985e4fd50c8286a34c1a4b","Online Web","Liverpool",1,"860.00"
"7912578e4a90a4fb9c0eeff86a400b18cf966264b6985e4fd50c8286a34c1a4b","Online Web","Oriente Petrolero",1,"1506.94"
"7912578e4a90a4fb9c0eeff86a400b18cf966264b6985e4fd50c8286a34c1a4b","Point of Sale","Liverpool",1,"860.00"
"7912578e4a90a4fb9c0eeff86a400b18cf966264b6985e4fd50c8286a34c1a4b","Point of Sale","Oriente Petrolero",1,"1506.94"
"7920ed00b535986118056b44326489813402f7d408f045b67468c2f7de4c7765","Other Channels","Élite",1,"137.00"
"7920ed00b535986118056b44326489813402f7d408f045b67468c2f7de4c7765","Other Channels","Liverpool",2,"206.99"
"7920ed00b535986118056b44326489813402f7d408f045b67468c2f7de4c7765","Other Channels","NASA",1,"69.99"
"7920ed00b535986118056b44326489813402f7d408f045b67468c2f7de4c7765","Other Channels","Other Trends",1,"279.98"
"7952d5929ab1852cdf252dbfe14af2bd32cc318aa4495de31fae0fa6ea82934d","Manual Admin","Liverpool",1,"620.00"
"7952d5929ab1852cdf252dbfe14af2bd32cc318aa4495de31fae0fa6ea82934d","Manual Admin","Oriente Petrolero",1,"124.99"
"7952d5929ab1852cdf252dbfe14af2bd32cc318aa4495de31fae0fa6ea82934d","Online Web","Liverpool",1,"620.00"
"7952d5929ab1852cdf252dbfe14af2bd32cc318aa4495de31fae0fa6ea82934d","Online Web","Oriente Petrolero",1,"124.99"
"798be3c607340cfded0b88bd4685411b9ec87409f017fc4c2d1cd93bd351f2d5","Online Web","Oriente Petrolero",1,"49.99"
"799e3f69a271510c1860a2a0f33966ab6dd4f6bb8496fa8040cd6e94cb75bac6","Online Web","Liverpool",1,"59.99"
"799e3f69a271510c1860a2a0f33966ab6dd4f6bb8496fa8040cd6e94cb75bac6","Online Web","PSG",1,"59.99"
"79bf1a330832c7cc231c3b508fbd1cfbdf303f3aef82e6ac98d2c5bb8b03c298","Manual Admin","Oriente Petrolero",1,"1999.80"
"79c11676b7e941671d99700118d6a3c8d07d3375dda52045d9fdb2b164913954","Other Channels","Harry Styles",1,"389.97"
"79c11676b7e941671d99700118d6a3c8d07d3375dda52045d9fdb2b164913954","Other Channels","Netflix",1,"299.98"
"79c5093c60086129f5d2e0d799d251c4c73699e413d64f9b043beb12a685dc16","Online Web","Oriente Petrolero",1,"1559.87"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Manual Admin","Blackpink",1,"599.94"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Manual Admin","Chelsea",1,"599.94"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Manual Admin","Game of Thrones",1,"419.96"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Manual Admin","NBA",1,"599.94"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Online Web","Blackpink",1,"599.94"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Online Web","Chelsea",1,"599.94"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Online Web","Game of Thrones",1,"419.96"
"79db0ae8eeec9f7941aad5a2301e50e37b5bf8eb123d2f3aa10cb08c42bc6570","Online Web","NBA",1,"599.94"
"7a00452606528b734ce43c64f29dae67533c03221ef6797766f9a0f288e16cb5","Other Channels","Formula 1",1,"909.93"
"7a10a417acd24b222214ea9b336201033dba4115c09bdd9b3b5bfc654154acde","Point of Sale","Bolivia",1,"389.97"
"7a10a417acd24b222214ea9b336201033dba4115c09bdd9b3b5bfc654154acde","Point of Sale","Oriente Petrolero",1,"49.99"
"7a1f5e916e3b1575e38c3ed100314b64b954e1cd52030c18653949542563d4f5","Other Channels","Oriente Petrolero",1,"909.93"
"7a2de6327ca79f0d695d055379dedeb5794c4b31bcebb1b04c8754a13f626e69","Manual Admin","Manchester United",1,"139.98"
"7a2de6327ca79f0d695d055379dedeb5794c4b31bcebb1b04c8754a13f626e69","Manual Admin","Oriente Petrolero",1,"639.84"
