niche_a,niche_b,channel_name,shared_customers_count,overlap_percentage
España,Bolivia,Point of Sale,1,100.00
NASA,Liverpool,Other Channels,1,100.00
España,Italia,Point of Sale,1,100.00
España,Apparel,Point of Sale,1,100.00
España,EDM,Point of Sale,1,100.00
España,PSG,Point of Sale,1,100.00
España,Boca Juniors,Manual Admin,1,100.00
España,Inglaterra,Manual Admin,1,100.00
España,Alemania,Manual Admin,1,100.00
España,Dr. Strange,Manual Admin,1,100.00
España,Portugal,Manual Admin,1,100.00
España,Better Call Saul,Point of Sale,1,100.00
España,Harry Styles,Point of Sale,1,100.00
España,Croacia,Point of Sale,1,100.00
España,Oriente Petrolero,Point of Sale,1,100.00
España,Belgica,Manual Admin,1,100.00
España,Game of Thrones,Manual Admin,1,100.00
España,Uruguay,Manual Admin,1,100.00
España,Chelsea,Manual Admin,1,100.00
España,NBA,Manual Admin,1,100.00
España,Breaking Bad Universe,Point of Sale,1,100.00
España,Liverpool,Point of Sale,1,100.00
España,Barcelona,Point of Sale,1,100.00
España,Formula 1,Point of Sale,1,100.00
España,River Plate,Point of Sale,1,100.00
España,Brasil,Manual Admin,1,100.00
NASA,Other Trends,Other Channels,1,100.00
España,Juventus,Manual Admin,1,100.00
España,Argentina,Manual Admin,1,100.00
España,Élite,Manual Admin,1,100.00
España,Real Madrid,Manual Admin,1,100.00
España,Boca Juniors,Point of Sale,1,100.00
España,Inglaterra,Point of Sale,1,100.00
España,Alemania,Point of Sale,1,100.00
España,Dr. Strange,Point of Sale,1,100.00
España,Portugal,Point of Sale,1,100.00
España,Blackpink,Manual Admin,1,100.00
España,Holanda,Manual Admin,1,100.00
España,Daddy Yankee,Manual Admin,1,100.00
España,Other Trends,Manual Admin,1,100.00
España,Belgica,Point of Sale,1,100.00
España,Game of Thrones,Point of Sale,1,100.00
España,Uruguay,Point of Sale,1,100.00
España,Chelsea,Point of Sale,1,100.00
España,NBA,Point of Sale,1,100.00
España,Tenis,Manual Admin,1,100.00
España,BTS,Manual Admin,1,100.00
España,Manchester United,Manual Admin,1,100.00
España,Bayern Münich,Manual Admin,1,100.00
España,Francia,Manual Admin,1,100.00
España,Brasil,Point of Sale,1,100.00
España,Juventus,Point of Sale,1,100.00
España,Argentina,Point of Sale,1,100.00
España,Élite,Point of Sale,1,100.00
España,Real Madrid,Point of Sale,1,100.00
España,Bolivia,Manual Admin,1,100.00
NASA,Élite,Other Channels,1,100.00
España,Italia,Manual Admin,1,100.00
España,Apparel,Manual Admin,1,100.00
España,EDM,Manual Admin,1,100.00
España,PSG,Manual Admin,1,100.00
España,Blackpink,Point of Sale,1,100.00
España,Holanda,Point of Sale,1,100.00
España,Daddy Yankee,Point of Sale,1,100.00
España,Other Trends,Point of Sale,1,100.00
España,Better Call Saul,Manual Admin,1,100.00
España,Harry Styles,Manual Admin,1,100.00
España,Croacia,Manual Admin,1,100.00
España,Oriente Petrolero,Manual Admin,1,100.00
España,Francia,Point of Sale,1,100.00
España,Tenis,Point of Sale,1,100.00
España,BTS,Point of Sale,1,100.00
España,Manchester United,Point of Sale,1,100.00
España,Bayern Münich,Point of Sale,1,100.00
España,Breaking Bad Universe,Manual Admin,1,100.00
España,Liverpool,Manual Admin,1,100.00
España,Barcelona,Manual Admin,1,100.00
España,Formula 1,Manual Admin,1,100.00
España,River Plate,Manual Admin,1,100.00
Stranger Things,Netflix,Manual Admin,4,66.67
Belgica,BTS,Manual Admin,1,50.00
Belgica,Italia,Manual Admin,1,50.00
Belgica,Bolivia,Online Web,1,50.00
Belgica,Tenis,Online Web,1,50.00
Belgica,Holanda,Manual Admin,1,50.00
Belgica,Blackpink,Manual Admin,1,50.00
Belgica,Real Madrid,Manual Admin,1,50.00
Belgica,Francia,Manual Admin,1,50.00
Belgica,España,Manual Admin,1,50.00
Belgica,Bayern Münich,Manual Admin,1,50.00
Belgica,Other Trends,Manual Admin,1,50.00
Belgica,Dr. Strange,Manual Admin,1,50.00
Belgica,Apparel,Manual Admin,1,50.00
Belgica,Manchester United,Online Web,1,50.00
Breaking Bad Universe,Oriente Petrolero,Online Web,5,50.00
Belgica,Chelsea,Manual Admin,1,50.00
Belgica,Juventus,Manual Admin,1,50.00
Belgica,Brasil,Manual Admin,1,50.00
Belgica,Uruguay,Manual Admin,1,50.00
Belgica,Holanda,Online Web,1,50.00
Belgica,Boca Juniors,Manual Admin,1,50.00
Belgica,River Plate,Manual Admin,1,50.00
Belgica,Game of Thrones,Manual Admin,1,50.00
Belgica,Portugal,Manual Admin,1,50.00
Belgica,Formula 1,Manual Admin,1,50.00
Belgica,Bayern Münich,Online Web,1,50.00
Belgica,EDM,Manual Admin,1,50.00
Belgica,Argentina,Manual Admin,1,50.00
Belgica,NBA,Manual Admin,1,50.00
Belgica,Croacia,Manual Admin,1,50.00
Belgica,Alemania,Manual Admin,1,50.00
Belgica,Liverpool,Manual Admin,1,50.00
Belgica,Breaking Bad Universe,Manual Admin,1,50.00
Belgica,Inglaterra,Manual Admin,1,50.00
Belgica,Bolivia,Manual Admin,1,50.00
Belgica,Tenis,Manual Admin,1,50.00
Belgica,Harry Styles,Manual Admin,1,50.00
Belgica,PSG,Manual Admin,1,50.00
Belgica,Formula 1,Online Web,1,50.00
Belgica,Better Call Saul,Manual Admin,1,50.00
Belgica,Élite,Manual Admin,1,50.00
Belgica,Barcelona,Manual Admin,1,50.00
Belgica,Oriente Petrolero,Manual Admin,1,50.00
Belgica,Daddy Yankee,Manual Admin,1,50.00
Belgica,Alemania,Online Web,1,50.00
Belgica,Manchester United,Manual Admin,1,50.00
Dr. Strange,Formula 1,Manual Admin,3,42.86
Dr. Strange,Oriente Petrolero,Manual Admin,3,42.86
Blackpink,Oriente Petrolero,Online Web,2,40.00
Blackpink,Game of Thrones,Manual Admin,2,40.00
Blackpink,Boca Juniors,Manual Admin,2,40.00
Blackpink,Game of Thrones,Online Web,2,40.00
Blackpink,Apparel,Manual Admin,2,40.00
Blackpink,Boca Juniors,Online Web,2,40.00
Blackpink,Oriente Petrolero,Manual Admin,2,40.00
Breaking Bad Universe,Game of Thrones,Manual Admin,4,40.00
Blackpink,Apparel,Online Web,2,40.00
Apparel,Oriente Petrolero,Online Web,36,39.13
EDM,Oriente Petrolero,Manual Admin,8,36.36
Real Madrid,Oriente Petrolero,Online Web,46,33.58
Uruguay,Francia,Manual Admin,1,33.33
Uruguay,Belgica,Manual Admin,1,33.33
Uruguay,Tenis,Manual Admin,1,33.33
Holanda,Alemania,Online Web,2,33.33
Uruguay,Élite,Manual Admin,1,33.33
Uruguay,Argentina,Manual Admin,1,33.33
Uruguay,PSG,Manual Admin,1,33.33
Inglaterra,Manchester United,Manual Admin,5,33.33
Uruguay,Oriente Petrolero,Manual Admin,1,33.33
Uruguay,Daddy Yankee,Manual Admin,1,33.33
Holanda,Bayern Münich,Manual Admin,2,33.33
Holanda,Manchester United,Online Web,2,33.33
Uruguay,Liverpool,Manual Admin,1,33.33
Uruguay,BTS,Manual Admin,1,33.33
Uruguay,Inglaterra,Manual Admin,1,33.33
Uruguay,Bolivia,Manual Admin,1,33.33
Inglaterra,Italia,Manual Admin,5,33.33
Uruguay,Game of Thrones,Manual Admin,1,33.33
Uruguay,Better Call Saul,Manual Admin,1,33.33
Uruguay,España,Manual Admin,1,33.33
Uruguay,Barcelona,Manual Admin,1,33.33
Uruguay,Real Madrid,Manual Admin,1,33.33
Uruguay,Alemania,Manual Admin,1,33.33
Uruguay,Other Trends,Manual Admin,1,33.33
Uruguay,Dr. Strange,Manual Admin,1,33.33
Uruguay,Manchester United,Manual Admin,1,33.33
Uruguay,Chelsea,Manual Admin,1,33.33
Uruguay,Italia,Manual Admin,1,33.33
Uruguay,Brasil,Manual Admin,1,33.33
Uruguay,Harry Styles,Manual Admin,1,33.33
Uruguay,Blackpink,Manual Admin,1,33.33
Game of Thrones,Oriente Petrolero,Manual Admin,9,33.33
Uruguay,Formula 1,Manual Admin,1,33.33
Uruguay,Bayern Münich,Manual Admin,1,33.33
Uruguay,River Plate,Manual Admin,1,33.33
Holanda,Alemania,Manual Admin,2,33.33
Uruguay,Apparel,Manual Admin,1,33.33
Uruguay,Portugal,Manual Admin,1,33.33
Uruguay,EDM,Manual Admin,1,33.33
Uruguay,NBA,Manual Admin,1,33.33
Uruguay,Croacia,Manual Admin,1,33.33
Uruguay,Juventus,Manual Admin,1,33.33
Uruguay,Breaking Bad Universe,Manual Admin,1,33.33
Uruguay,Holanda,Manual Admin,1,33.33
Uruguay,Boca Juniors,Manual Admin,1,33.33
Better Call Saul,Oriente Petrolero,Manual Admin,6,31.58
Breaking Bad Universe,Oriente Petrolero,Manual Admin,3,30.00
Breaking Bad Universe,Game of Thrones,Online Web,3,30.00
Élite,Barcelona,Online Web,2,28.57
Élite,Other Trends,Other Channels,2,28.57
Dr. Strange,Harry Styles,Manual Admin,2,28.57
BTS,Harry Styles,Manual Admin,2,28.57
Inglaterra,Argentina,Manual Admin,4,26.67
Netflix,Stranger Things,Manual Admin,4,26.67
Daddy Yankee,Oriente Petrolero,Manual Admin,4,26.67
Harry Styles,Oriente Petrolero,Manual Admin,5,26.32
Game of Thrones,Oriente Petrolero,Online Web,7,25.93
Real Madrid,Oriente Petrolero,Manual Admin,35,25.55
Chelsea,Oriente Petrolero,Online Web,21,25.30
Croacia,Blackpink,Other Channels,1,25.00
Croacia,Harry Styles,Online Web,1,25.00
Croacia,Tenis,Other Channels,1,25.00
Croacia,Alemania,Other Channels,1,25.00
Croacia,Dr. Strange,Manual Admin,1,25.00
Croacia,NBA,Other Channels,1,25.00
Croacia,Better Call Saul,Online Web,1,25.00
Croacia,Game of Thrones,Online Web,1,25.00
Croacia,River Plate,Manual Admin,1,25.00
Bayern Münich,Tenis,Other Channels,2,25.00
Croacia,Chelsea,Other Channels,1,25.00
Croacia,Manchester United,Manual Admin,1,25.00
Croacia,Belgica,Manual Admin,1,25.00
Croacia,Francia,Manual Admin,1,25.00
Croacia,PSG,Other Channels,1,25.00
Croacia,BTS,Manual Admin,1,25.00
Croacia,Juventus,Other Channels,1,25.00
Bayern Münich,Alemania,Online Web,2,25.00
Croacia,Barcelona,Other Channels,1,25.00
Croacia,España,Other Channels,1,25.00
Croacia,Portugal,Online Web,1,25.00
Croacia,Brasil,Other Channels,1,25.00
Croacia,Italia,Manual Admin,1,25.00
Bayern Münich,Formula 1,Other Channels,2,25.00
Croacia,Élite,Manual Admin,1,25.00
Croacia,Other Trends,Manual Admin,1,25.00
Bayern Münich,Holanda,Other Channels,2,25.00
Croacia,Bolivia,Other Channels,1,25.00
Croacia,Holanda,Other Channels,1,25.00
Bayern Münich,Manchester United,Other Channels,2,25.00
Croacia,Argentina,Online Web,1,25.00
Croacia,Boca Juniors,Manual Admin,1,25.00
Croacia,Harry Styles,Other Channels,1,25.00
Croacia,Uruguay,Manual Admin,1,25.00
Croacia,Apparel,Manual Admin,1,25.00
Croacia,Dr. Strange,Other Channels,1,25.00
Croacia,Oriente Petrolero,Manual Admin,1,25.00
Croacia,Better Call Saul,Other Channels,1,25.00
Croacia,Game of Thrones,Other Channels,1,25.00
Croacia,River Plate,Other Channels,1,25.00
Croacia,Alemania,Manual Admin,1,25.00
Croacia,Daddy Yankee,Manual Admin,1,25.00
Croacia,Manchester United,Other Channels,1,25.00
Croacia,Belgica,Other Channels,1,25.00
Croacia,Francia,Other Channels,1,25.00
Croacia,Real Madrid,Manual Admin,1,25.00
Croacia,BTS,Other Channels,1,25.00
Croacia,Liverpool,Manual Admin,1,25.00
Brasil,Italia,Manual Admin,5,25.00
Bayern Münich,Alemania,Other Channels,2,25.00
Croacia,Bayern Münich,Manual Admin,1,25.00
Croacia,Formula 1,Manual Admin,1,25.00
Croacia,Portugal,Other Channels,1,25.00
Bayern Münich,Belgica,Other Channels,2,25.00
Croacia,Breaking Bad Universe,Manual Admin,1,25.00
Croacia,Italia,Other Channels,1,25.00
Croacia,Argentina,Other Channels,1,25.00
Croacia,Élite,Other Channels,1,25.00
Croacia,Other Trends,Other Channels,1,25.00
Croacia,Brasil,Manual Admin,1,25.00
Croacia,Inglaterra,Manual Admin,1,25.00
Bayern Münich,Bolivia,Other Channels,2,25.00
Croacia,Boca Juniors,Other Channels,1,25.00
Croacia,Holanda,Manual Admin,1,25.00
Croacia,Uruguay,Other Channels,1,25.00
Bayern Münich,Manchester United,Manual Admin,2,25.00
Croacia,Apparel,Other Channels,1,25.00
Croacia,EDM,Manual Admin,1,25.00
Croacia,Oriente Petrolero,Online Web,1,25.00
Croacia,Blackpink,Manual Admin,1,25.00
Croacia,Harry Styles,Manual Admin,1,25.00
Croacia,Tenis,Manual Admin,1,25.00
Croacia,Alemania,Online Web,1,25.00
Croacia,Daddy Yankee,Other Channels,1,25.00
Croacia,NBA,Manual Admin,1,25.00
Croacia,Better Call Saul,Manual Admin,1,25.00
Croacia,Game of Thrones,Manual Admin,1,25.00
Croacia,Real Madrid,Other Channels,1,25.00
Croacia,Chelsea,Manual Admin,1,25.00
Croacia,Liverpool,Other Channels,1,25.00
Croacia,Bayern Münich,Other Channels,1,25.00
Croacia,Formula 1,Other Channels,1,25.00
Croacia,PSG,Manual Admin,1,25.00
Croacia,Breaking Bad Universe,Other Channels,1,25.00
Croacia,Juventus,Manual Admin,1,25.00
Apparel,Oriente Petrolero,Manual Admin,23,25.00
Croacia,Barcelona,Manual Admin,1,25.00
Croacia,España,Manual Admin,1,25.00
Croacia,Portugal,Manual Admin,1,25.00
Croacia,Brasil,Online Web,1,25.00
Croacia,Inglaterra,Other Channels,1,25.00
Croacia,Oriente Petrolero,Other Channels,1,25.00
Bayern Münich,Holanda,Online Web,2,25.00
Croacia,Bolivia,Manual Admin,1,25.00
Croacia,Holanda,Online Web,1,25.00
Croacia,Argentina,Manual Admin,1,25.00
Croacia,EDM,Other Channels,1,25.00
Barcelona,Oriente Petrolero,Manual Admin,14,24.56
Liverpool,Oriente Petrolero,Online Web,21,24.42
Francia,Oriente Petrolero,Manual Admin,5,23.81
NBA,Game of Thrones,Online Web,3,23.08
NBA,Game of Thrones,Manual Admin,3,23.08
NBA,Chelsea,Manual Admin,3,23.08
Italia,Oriente Petrolero,Online Web,9,23.08
EDM,Bolivia,Manual Admin,5,22.73
River Plate,Oriente Petrolero,Manual Admin,17,22.67
Boca Juniors,Oriente Petrolero,Online Web,21,22.58
Chelsea,Oriente Petrolero,Manual Admin,18,21.69
Real Madrid,Oriente Petrolero,Point of Sale,29,21.17
Harry Styles,Oriente Petrolero,Online Web,4,21.05
Manchester United,Oriente Petrolero,Manual Admin,25,20.49
Juventus,Oriente Petrolero,Manual Admin,17,20.24
Portugal,Barcelona,Manual Admin,1,20.00
Portugal,Oriente Petrolero,Manual Admin,1,20.00
Blackpink,Better Call Saul,Online Web,1,20.00
Blackpink,Harry Styles,Online Web,1,20.00
Inglaterra,Oriente Petrolero,Manual Admin,3,20.00
Portugal,EDM,Manual Admin,1,20.00
Blackpink,Daddy Yankee,Online Web,1,20.00
Portugal,Apparel,Manual Admin,1,20.00
Portugal,Liverpool,Manual Admin,1,20.00
Blackpink,Belgica,Manual Admin,1,20.00
Blackpink,Uruguay,Manual Admin,1,20.00
Portugal,Croacia,Online Web,1,20.00
Blackpink,Croacia,Manual Admin,1,20.00
Blackpink,NBA,Manual Admin,1,20.00
Breaking Bad Universe,NBA,Online Web,2,20.00
Portugal,Inglaterra,Manual Admin,1,20.00
Blackpink,Barcelona,Online Web,1,20.00
Blackpink,Formula 1,Online Web,1,20.00
Brasil,Oriente Petrolero,Manual Admin,4,20.00
Blackpink,River Plate,Online Web,1,20.00
Portugal,BTS,Manual Admin,1,20.00
Blackpink,BTS,Online Web,1,20.00
Blackpink,Liverpool,Online Web,1,20.00
Portugal,Harry Styles,Manual Admin,1,20.00
Blackpink,Argentina,Manual Admin,1,20.00
Blackpink,España,Manual Admin,1,20.00
Blackpink,Real Madrid,Manual Admin,1,20.00
Inglaterra,Liverpool,Manual Admin,3,20.00
Portugal,Brasil,Manual Admin,1,20.00
Portugal,Tenis,Other Channels,1,20.00
Blackpink,Breaking Bad Universe,Manual Admin,1,20.00
Blackpink,Juventus,Manual Admin,1,20.00
Blackpink,Alemania,Online Web,1,20.00
Netflix,Oriente Petrolero,Online Web,3,20.00
Blackpink,EDM,Online Web,1,20.00
Blackpink,Portugal,Online Web,1,20.00
Portugal,Blackpink,Manual Admin,1,20.00
Portugal,Real Madrid,Manual Admin,1,20.00
Blackpink,Bolivia,Online Web,1,20.00
Blackpink,Inglaterra,Online Web,1,20.00
Portugal,Formula 1,Other Channels,1,20.00
Blackpink,Other Trends,Manual Admin,1,20.00
Portugal,Bayern Münich,Manual Admin,1,20.00
Portugal,Oriente Petrolero,Other Channels,1,20.00
Blackpink,Holanda,Manual Admin,1,20.00
Inglaterra,Oriente Petrolero,Other Channels,3,20.00
Portugal,Élite,Manual Admin,1,20.00
Blackpink,Dr. Strange,Manual Admin,1,20.00
Breaking Bad Universe,Netflix,Manual Admin,2,20.00
Portugal,Argentina,Manual Admin,1,20.00
Portugal,Manchester United,Manual Admin,1,20.00
Blackpink,Belgica,Online Web,1,20.00
Blackpink,Uruguay,Online Web,1,20.00
Portugal,Daddy Yankee,Manual Admin,1,20.00
Blackpink,Croacia,Online Web,1,20.00
Blackpink,NBA,Online Web,1,20.00
Portugal,Alemania,Manual Admin,1,20.00
Portugal,Italia,Manual Admin,1,20.00
Blackpink,Bayern Münich,Manual Admin,1,20.00
Blackpink,Francia,Manual Admin,1,20.00
Brasil,Oriente Petrolero,Online Web,4,20.00
Blackpink,Tenis,Manual Admin,1,20.00
Portugal,Chelsea,Manual Admin,1,20.00
Blackpink,Chelsea,Manual Admin,1,20.00
Blackpink,Manchester United,Manual Admin,1,20.00
Portugal,Holanda,Manual Admin,1,20.00
Blackpink,Argentina,Online Web,1,20.00
Blackpink,España,Online Web,1,20.00
Blackpink,Real Madrid,Online Web,1,20.00
Portugal,Brasil,Online Web,1,20.00
Portugal,Uruguay,Manual Admin,1,20.00
Blackpink,Breaking Bad Universe,Online Web,1,20.00
Blackpink,Juventus,Online Web,1,20.00
Blackpink,Élite,Manual Admin,1,20.00
Blackpink,PSG,Manual Admin,1,20.00
Portugal,Boca Juniors,Manual Admin,1,20.00
Portugal,River Plate,Manual Admin,1,20.00
Blackpink,Brasil,Manual Admin,1,20.00
Blackpink,Italia,Manual Admin,1,20.00
Portugal,Francia,Manual Admin,1,20.00
Blackpink,Dr. Strange,Online Web,1,20.00
Blackpink,Other Trends,Online Web,1,20.00
Inglaterra,Italia,Other Channels,3,20.00
Portugal,Belgica,Manual Admin,1,20.00
Portugal,Other Trends,Manual Admin,1,20.00
Blackpink,Holanda,Online Web,1,20.00
Portugal,España,Manual Admin,1,20.00
Breaking Bad Universe,Netflix,Online Web,2,20.00
Portugal,Argentina,Online Web,1,20.00
Portugal,NBA,Manual Admin,1,20.00
Brasil,Alemania,Manual Admin,4,20.00
Blackpink,Better Call Saul,Manual Admin,1,20.00
Inglaterra,Bolivia,Manual Admin,3,20.00
Blackpink,Harry Styles,Manual Admin,1,20.00
Breaking Bad Universe,Better Call Saul,Online Web,2,20.00
Portugal,Dr. Strange,Manual Admin,1,20.00
Blackpink,Daddy Yankee,Manual Admin,1,20.00
Portugal,Alemania,Online Web,1,20.00
Portugal,Juventus,Manual Admin,1,20.00
Blackpink,Bayern Münich,Online Web,1,20.00
Blackpink,Francia,Online Web,1,20.00
Blackpink,Tenis,Online Web,1,20.00
Portugal,Croacia,Manual Admin,1,20.00
Blackpink,Chelsea,Online Web,1,20.00
Inglaterra,Chelsea,Manual Admin,3,20.00
Blackpink,Manchester United,Online Web,1,20.00
Breaking Bad Universe,NBA,Manual Admin,2,20.00
Portugal,Holanda,Online Web,1,20.00
Blackpink,Barcelona,Manual Admin,1,20.00
Blackpink,Formula 1,Manual Admin,1,20.00
Blackpink,River Plate,Manual Admin,1,20.00
Portugal,Breaking Bad Universe,Manual Admin,1,20.00
Blackpink,BTS,Manual Admin,1,20.00
Blackpink,Liverpool,Manual Admin,1,20.00
Portugal,Game of Thrones,Manual Admin,1,20.00
Blackpink,Élite,Online Web,1,20.00
Blackpink,PSG,Online Web,1,20.00
Portugal,Bolivia,Manual Admin,1,20.00
Portugal,Tenis,Manual Admin,1,20.00
Blackpink,Brasil,Online Web,1,20.00
Blackpink,Italia,Online Web,1,20.00
Blackpink,EDM,Manual Admin,1,20.00
Blackpink,Portugal,Manual Admin,1,20.00
Portugal,Better Call Saul,Manual Admin,1,20.00
Portugal,PSG,Manual Admin,1,20.00
Blackpink,Bolivia,Manual Admin,1,20.00
Blackpink,Inglaterra,Manual Admin,1,20.00
Portugal,Formula 1,Manual Admin,1,20.00
Blackpink,Alemania,Manual Admin,1,20.00
Manchester United,Oriente Petrolero,Online Web,23,18.85
Bolivia,Oriente Petrolero,Online Web,14,18.42
Other Trends,Oriente Petrolero,Manual Admin,7,18.42
EDM,Manchester United,Manual Admin,4,18.18
EDM,Real Madrid,Manual Admin,4,18.18
Italia,Juventus,Online Web,7,17.95
Barcelona,PSG,Manual Admin,10,17.54
Barcelona,Juventus,Manual Admin,10,17.54
Holanda,Brasil,Manual Admin,1,16.67
Holanda,River Plate,Manual Admin,1,16.67
Holanda,Game of Thrones,Manual Admin,1,16.67
Holanda,Boca Juniors,Manual Admin,1,16.67
Holanda,Portugal,Online Web,1,16.67
Holanda,Formula 1,Manual Admin,1,16.67
Holanda,Belgica,Online Web,1,16.67
Holanda,Oriente Petrolero,Other Channels,1,16.67
Holanda,EDM,Manual Admin,1,16.67
Holanda,Croacia,Online Web,1,16.67
Holanda,Juventus,Manual Admin,1,16.67
Holanda,BTS,Manual Admin,1,16.67
Holanda,Barcelona,Manual Admin,1,16.67
Holanda,Brasil,Online Web,1,16.67
Holanda,Tenis,Manual Admin,1,16.67
Holanda,Apparel,Manual Admin,1,16.67
Holanda,Harry Styles,Manual Admin,1,16.67
Holanda,Bolivia,Manual Admin,1,16.67
Holanda,PSG,Manual Admin,1,16.67
Holanda,Formula 1,Online Web,1,16.67
Holanda,Better Call Saul,Manual Admin,1,16.67
Holanda,Other Trends,Manual Admin,1,16.67
Holanda,Élite,Manual Admin,1,16.67
Holanda,Bayern Münich,Online Web,1,16.67
Holanda,NBA,Manual Admin,1,16.67
Holanda,Daddy Yankee,Manual Admin,1,16.67
Holanda,Barcelona,Online Web,1,16.67
Holanda,Liverpool,Manual Admin,1,16.67
Holanda,Chelsea,Manual Admin,1,16.67
Holanda,Brasil,Other Channels,1,16.67
Stranger Things,Netflix,Online Web,1,16.67
Holanda,Tenis,Online Web,1,16.67
Holanda,Argentina,Manual Admin,1,16.67
Holanda,Inglaterra,Manual Admin,1,16.67
Holanda,Bolivia,Online Web,1,16.67
Holanda,Real Madrid,Manual Admin,1,16.67
Holanda,Francia,Manual Admin,1,16.67
Holanda,Blackpink,Manual Admin,1,16.67
Holanda,Portugal,Manual Admin,1,16.67
Holanda,España,Manual Admin,1,16.67
Holanda,Belgica,Manual Admin,1,16.67
Holanda,Oriente Petrolero,Manual Admin,1,16.67
Holanda,Dr. Strange,Manual Admin,1,16.67
Holanda,Barcelona,Other Channels,1,16.67
Holanda,Manchester United,Manual Admin,1,16.67
Holanda,Croacia,Manual Admin,1,16.67
Holanda,Breaking Bad Universe,Manual Admin,1,16.67
Holanda,Uruguay,Manual Admin,1,16.67
Holanda,Argentina,Online Web,1,16.67
Holanda,Italia,Manual Admin,1,16.67
Barcelona,Oriente Petrolero,Online Web,9,15.79
Other Trends,Oriente Petrolero,Other Channels,6,15.79
Better Call Saul,Oriente Petrolero,Online Web,3,15.79
Barcelona,Oriente Petrolero,Other Channels,9,15.79
Juventus,Oriente Petrolero,Online Web,13,15.48
NBA,Chelsea,Online Web,2,15.38
NBA,Italia,Manual Admin,2,15.38
NBA,Other Trends,Manual Admin,2,15.38
Italia,PSG,Manual Admin,6,15.38
NBA,Liverpool,Manual Admin,2,15.38
NBA,Breaking Bad Universe,Manual Admin,2,15.38
NBA,Barcelona,Manual Admin,2,15.38
NBA,Inglaterra,Manual Admin,2,15.38
Italia,Juventus,Manual Admin,6,15.38
NBA,Tenis,Manual Admin,2,15.38
NBA,Breaking Bad Universe,Online Web,2,15.38
NBA,Juventus,Manual Admin,2,15.38
Brasil,Other Trends,Manual Admin,3,15.00
Brasil,Liverpool,Manual Admin,3,15.00
Alemania,Brasil,Manual Admin,4,14.81
Alemania,Italia,Manual Admin,4,14.81
Game of Thrones,Breaking Bad Universe,Manual Admin,4,14.81
Dr. Strange,Apparel,Manual Admin,1,14.29
Dr. Strange,Other Trends,Manual Admin,1,14.29
BTS,EDM,Manual Admin,1,14.29
Élite,Bayern Münich,Manual Admin,1,14.29
Élite,Francia,Manual Admin,1,14.29
Élite,PSG,Online Web,1,14.29
Dr. Strange,Élite,Manual Admin,1,14.29
BTS,Alemania,Manual Admin,1,14.29
BTS,Portugal,Manual Admin,1,14.29
Élite,BTS,Manual Admin,1,14.29
Élite,Liverpool,Other Channels,1,14.29
Francia,Bolivia,Manual Admin,3,14.29
BTS,Croacia,Manual Admin,1,14.29
Élite,Barcelona,Manual Admin,1,14.29
Élite,España,Point of Sale,1,14.29
Élite,Portugal,Manual Admin,1,14.29
Dr. Strange,Croacia,Manual Admin,1,14.29
BTS,NBA,Manual Admin,1,14.29
Francia,River Plate,Manual Admin,3,14.29
Élite,Brasil,Point of Sale,1,14.29
Élite,Juventus,Manual Admin,1,14.29
Dr. Strange,minions,Online Web,1,14.29
Élite,EDM,Manual Admin,1,14.29
Élite,Other Trends,Manual Admin,1,14.29
Dr. Strange,Breaking Bad Universe,Manual Admin,1,14.29
BTS,Juventus,Manual Admin,1,14.29
Élite,Bolivia,Manual Admin,1,14.29
Élite,Inglaterra,Point of Sale,1,14.29
Élite,Tenis,Point of Sale,1,14.29
Dr. Strange,Liverpool,Manual Admin,1,14.29
BTS,Brasil,Manual Admin,1,14.29
Élite,Apparel,Point of Sale,1,14.29
Dr. Strange,Boca Juniors,Manual Admin,1,14.29
BTS,Holanda,Manual Admin,1,14.29
Élite,Blackpink,Point of Sale,1,14.29
Élite,Holanda,Manual Admin,1,14.29
Élite,Tenis,Manual Admin,1,14.29
Dr. Strange,Inglaterra,Manual Admin,1,14.29
BTS,Blackpink,Manual Admin,1,14.29
Élite,Alemania,Manual Admin,1,14.29
Élite,Daddy Yankee,Point of Sale,1,14.29
Élite,NBA,Point of Sale,1,14.29
Dr. Strange,Belgica,Manual Admin,1,14.29
Dr. Strange,River Plate,Manual Admin,1,14.29
BTS,Francia,Manual Admin,1,14.29
Élite,Better Call Saul,Manual Admin,1,14.29
Élite,Harry Styles,Manual Admin,1,14.29
Élite,Real Madrid,Point of Sale,1,14.29
Dr. Strange,Game of Thrones,Manual Admin,1,14.29
BTS,Bayern Münich,Manual Admin,1,14.29
BTS,Tenis,Manual Admin,1,14.29
Élite,Croacia,Manual Admin,1,14.29
Élite,Manchester United,Point of Sale,1,14.29
Dr. Strange,Argentina,Manual Admin,1,14.29
Dr. Strange,Portugal,Manual Admin,1,14.29
BTS,Élite,Manual Admin,1,14.29
Élite,Bayern Münich,Point of Sale,1,14.29
Élite,Francia,Point of Sale,1,14.29
Élite,PSG,Other Channels,1,14.29
Dr. Strange,España,Manual Admin,1,14.29
BTS,Apparel,Manual Admin,1,14.29
BTS,PSG,Manual Admin,1,14.29
Élite,BTS,Point of Sale,1,14.29
Élite,Liverpool,Point of Sale,1,14.29
Dr. Strange,NBA,Manual Admin,1,14.29
BTS,Daddy Yankee,Manual Admin,1,14.29
Francia,Oriente Petrolero,Other Channels,3,14.29
Élite,Formula 1,Manual Admin,1,14.29
Élite,Portugal,Point of Sale,1,14.29
